baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene
3058.5386221997956	-0.2917640986752634	0.2178485719026531	-1.3392977338664394	0.18047376618991098	0.7705056813060599	ENSG00000160194
976.3314169295978	-0.36100572362585504	0.26958005399959944	-1.3391410761657887	0.1805247504783424	0.7705056813060599	ENSG00000276076
10401.423206135241	-0.2164209143045852	0.16525944164590173	-1.3095827515156817	0.19033702662928798	0.7705056813060599	ENSG00000157551
184.68651431427864	-0.5644962871038557	0.4324587223139635	-1.3053183066429943	0.1917844829517975	0.7705056813060599	ENSG00000206107
10180.99486374894	0.23352579627222433	0.18095281779554348	1.2905341796671133	0.19686525241537575	0.7705056813060599	ENSG00000159200
688.3349588124512	0.3320370082885192	0.2573788647114864	1.290070995770077	0.1970260091778359	0.7705056813060599	ENSG00000160181
799.4681651552509	-0.38530742448661565	0.29894085403360016	-1.2889085559490243	0.19742987920567617	0.7705056813060599	ENSG00000160180
2681.0016231222808	-0.37446494833474625	0.2925285691959242	-1.2800970153583333	0.20051101822441808	0.7705056813060599	ENSG00000154736
2308.945850052162	-0.2698082211605769	0.21191877470297946	-1.2731680878144656	0.20295840202364102	0.7705056813060599	ENSG00000177692
140.65977946106932	-0.5879582689242199	0.46538865650809935	-1.2633704339417808	0.2064560844260873	0.7705056813060599	ENSG00000186965
2797.7886474626303	0.2544580703912894	0.20327998793927443	1.2517615382154752	0.21065676891237822	0.7705056813060599	ENSG00000159261
116.55892189612553	-0.654223254647271	0.5241509665502885	-1.2481580620809618	0.2119731786999204	0.7705056813060599	ENSG00000184032
9560.041889257202	-0.19552362931500203	0.1591426390530319	-1.228606176688114	0.21921949853223535	0.7843947681856546	ENSG00000160310
7674.327225529836	-0.19770194858309262	0.1644242809022271	-1.2023890115149944	0.22921284456268537	0.8037399778990305	ENSG00000205758
7463.884031630299	-0.2492990878089315	0.20842128766667842	-1.1961306380931092	0.2316455831499389	0.8037399778990305	ENSG00000183778
338.5730821882263	-0.42424363917552166	0.3589159901333111	-1.1820137604288572	0.23720024093066855	0.8107291816884045	ENSG00000249209
13809.9608936982	0.22115722967468968	0.1890231326246816	1.1700008702840226	0.24200061861635197	0.8149726715168324	ENSG00000160305
2949.2872442153825	0.3024900323428181	0.2622643419789816	1.153378419880886	0.24875509512141633	0.8170764859920713	ENSG00000280433
174.9795050050554	-0.4831828833204363	0.4213662418823201	-1.1467052537525786	0.2515034583968134	0.8170764859920713	ENSG00000279493
5324.1014996096355	0.19054855270752782	0.16681132155950884	1.1422998806441977	0.2533293908534369	0.8170764859920713	ENSG00000184787
1715.776744826284	-0.26226666256714876	0.23760349730499178	-1.1037996727400814	0.2696800468598691	0.8577323712626392	ENSG00000160202
3347.5832631565017	-0.27956073486710886	0.25737496942522325	-1.086200167372264	0.2773904432668188	0.8642715027616653	ENSG00000160208
5410.030881557749	0.21351526642392624	0.19851541726962074	1.0755601220329045	0.2821240301565222	0.8642715027616653	ENSG00000160223
7086.319812011931	0.21610208030690933	0.20131089798481228	1.0734743248883276	0.2830583524328598	0.8642715027616653	ENSG00000159267
1274.3802818601011	0.3804676628000535	0.36221544319013227	1.0503905064046106	0.2935386086635694	0.8767004494951159	ENSG00000166265
136.80603165037041	0.527441751966575	0.506461125150984	1.0414259373003927	0.2976779099378172	0.8767004494951159	ENSG00000232263
8060.943445517597	-0.1650657269261153	0.15880714804268767	-1.039409931861161	0.2986141269022666	0.8767004494951159	ENSG00000157538
1542.4169227837222	0.21280391385169933	0.2119040729226198	1.0042464541462972	0.3152598359832934	0.9009890324803913	ENSG00000142182
6958.907639942208	0.17751078539563747	0.1785649805029148	0.9940962942212506	0.32017598932831487	0.9009890324803913	ENSG00000160200
474.37574456759586	-0.3468164265416818	0.3510781692376095	-0.9878609863291063	0.3232207346050041	0.9009890324803913	ENSG00000205445
17836.76887256204	0.18536435473230192	0.18796754900097304	0.9861508314466683	0.32405910292956996	0.9009890324803913	ENSG00000197381
7597.820666283764	0.19865353645415032	0.2024870768918304	0.9810677278939239	0.32655934365009814	0.9009890324803913	ENSG00000155313
3580.700189032085	-0.22278722855412322	0.2311659288805544	-0.9637546053304398	0.3351689704523655	0.9040913680857418	ENSG00000183255
144.91800118180606	0.5129205382047227	0.5402507149174377	0.9494120489652815	0.3424110846190689	0.9040913680857418	ENSG00000187026
4332.209957259716	0.229823399645211	0.24231306517067983	0.9484564915363876	0.3428971122054131	0.9040913680857418	ENSG00000159263
2283.124026191611	0.196030345853823	0.20995539482072473	0.933676155457725	0.35047096843687664	0.9040913680857418	ENSG00000205927
100.63776823220154	-0.49381608813297007	0.5315960110948933	-0.9289311391104865	0.3529247741174268	0.9040913680857418	ENSG00000206106
142.67182579974394	0.4699391611567945	0.5107232964333202	0.920144360828368	0.3574973252246062	0.9040913680857418	ENSG00000244362
5862.684529396136	-0.1408800922060718	0.153675280293219	-0.916738801043776	0.3592795285637432	0.9040913680857418	ENSG00000142173
2657.790347951173	0.15752032508621863	0.17597156643676204	0.895146461873577	0.370708799866072	0.9040913680857418	ENSG00000159128
247.62930610530387	0.42178592131454284	0.4714186125822221	0.8947163095750221	0.37093875791168557	0.9040913680857418	ENSG00000198390
96.59884951914444	0.47606980841877583	0.5435801054455702	0.8758043269971102	0.38113641735958287	0.9040913680857418	ENSG00000186967
1800.0399619235302	-0.16945146033662536	0.19426227473247015	-0.8722818703218975	0.38305462556014397	0.9040913680857418	ENSG00000154640
93.830868999153	0.461024149555719	0.5303029408417698	0.869359971536115	0.38465027000815305	0.9040913680857418	ENSG00000186930
9173.009982634756	-0.13011252293317313	0.1502364631970976	-0.866051557420361	0.38646188886805793	0.9040913680857418	ENSG00000185917
66.52235565275642	0.4845144763839255	0.5618003980231039	0.8624317072199724	0.3884499986987452	0.9040913680857418	ENSG00000231068
3146.4979900016406	-0.1528756762607946	0.17855511535320567	-0.8561820027300044	0.3918971158284649	0.9040913680857418	ENSG00000273590
1541.7286671772004	0.20808839847692118	0.2433563812524398	0.8550768112427911	0.3925086260577703	0.9040913680857418	ENSG00000154646
2988.4112462923326	-0.23139529256954844	0.2719273320659589	-0.8509453272369877	0.39479972405490904	0.9040913680857418	ENSG00000154639
10330.146014471042	0.12888967507685253	0.15704329632858358	0.82072701025821	0.4118017820068762	0.9336891889066796	ENSG00000141959
12849.010790973884	-0.15736854444568485	0.1944028705873032	-0.8094970201328028	0.41822931616619047	0.9376180488208877	ENSG00000159216
198.44670523099148	-0.28887655206978824	0.3627977133794552	-0.7962468930107292	0.42588854653540476	0.9376180488208877	ENSG00000187005
95.33873427391539	-0.41969394350341965	0.5329704346345354	-0.7874619607956473	0.431011487785165	0.9376180488208877	ENSG00000186925
7363.1539945739	-0.12542489624123965	0.1596329349869839	-0.7857081388089903	0.43203849399455185	0.9376180488208877	ENSG00000183570
2549.728874216609	0.15014135470770767	0.19190976261564752	0.7823539181193577	0.43400660775115324	0.9376180488208877	ENSG00000185272
17730.774789387397	-0.1398675108971759	0.18124491497391898	-0.7717044691560186	0.4402894831478692	0.9400350856929185	ENSG00000185658
1446.2286302263271	0.17378413698936357	0.2267026040438845	0.7665731839397967	0.4433353242569223	0.9400350856929185	ENSG00000242220
930.1305660448689	0.1901154987466542	0.25057580775314214	0.7587145002200246	0.448023360965466	0.941260088633869	ENSG00000160307
477.12656300382093	-0.29020759772124244	0.38782175360230864	-0.7483014942447903	0.45427832342986957	0.9421990477816481	ENSG00000277277
431.52422219738025	-0.27068449866550404	0.3674132503679068	-0.7367303666769119	0.46128633625321347	0.9421990477816481	ENSG00000189169
1936.5933358958505	-0.15289312570833188	0.2105838452141756	-0.7260439448849031	0.467811831125208	0.9421990477816481	ENSG00000160188
9292.63407125347	-0.1977017578846936	0.273920985832212	-0.7217473947242368	0.4704497972773664	0.9421990477816481	ENSG00000160294
209.55172581937444	0.32311210003937824	0.45042984975962946	0.7173416686567421	0.4731633022976144	0.9421990477816481	ENSG00000184724
3445.2826941938715	0.14381330540010348	0.20106211498651286	0.715268042464143	0.4744434316067961	0.9421990477816481	ENSG00000154727
610.3575227888582	-0.21486320498882283	0.30301764804162695	-0.7090781886053913	0.4782759574102629	0.9421990477816481	ENSG00000265590
3776.7342148005255	-0.188494681932667	0.2683920075289913	-0.7023110847006355	0.4824851819722225	0.9421990477816481	ENSG00000241945
5182.182585148331	-0.11515493853005301	0.16662640164463044	-0.6910965932976678	0.48950484102108405	0.9421990477816481	ENSG00000160221
7017.852805942386	-0.12737355591235333	0.184352929914173	-0.6909223301829437	0.48961435234068174	0.9421990477816481	ENSG00000275895
2343.583460894243	0.14065035073721618	0.2095418818416955	0.6712278686295018	0.5020753775990667	0.9581271789182191	ENSG00000185437
363.9546399705436	-0.2918200084234171	0.4642450933038357	-0.6285903989779573	0.5296172475076633	0.9932734115731762	ENSG00000212935
446.9373057007124	0.241467376835569	0.39571497188104715	0.6102053093612911	0.5417258131341476	0.9932734115731762	ENSG00000197683
2109.7074127251726	-0.14734144200591304	0.2427010147886722	-0.6070903417285177	0.5437909594240797	0.9932734115731762	ENSG00000205670
426.2600984986254	0.2095853269130736	0.3481015387630734	0.6020810125051547	0.5471202128487722	0.9932734115731762	ENSG00000241123
7082.9810134831805	0.09983166796721035	0.16661868938127264	0.5991624849404864	0.5490645369451437	0.9932734115731762	ENSG00000156265
4693.593535185417	-0.1359232629296108	0.22709993365888795	-0.59851740482572	0.5494947491189561	0.9932734115731762	ENSG00000156261
5238.5644651156035	0.09966313399138631	0.177711349604098	0.5608146818614228	0.5749238768628224	0.9932734115731762	ENSG00000160282
4995.756773567647	-0.1132104920112951	0.20419558124135867	-0.5544218504781481	0.5792901755803725	0.9932734115731762	ENSG00000160224
2161.873998279071	0.11801592190298811	0.21485319687576723	0.5492863202367311	0.5828089737972648	0.9932734115731762	ENSG00000183527
2621.9419362300773	-0.13885053925007126	0.25390570103763027	-0.5468586907762769	0.584475817751164	0.9932734115731762	ENSG00000159212
3402.8776823365797	-0.1047881018949093	0.19237090233428977	-0.5447190849727122	0.58594673673788	0.9932734115731762	ENSG00000160213
4128.071768502939	-0.11395474400589747	0.21762295765815087	-0.5236338354747537	0.6005332431576832	0.9932734115731762	ENSG00000175894
338.4748455636766	0.19423285389411493	0.3710385416278137	0.5234843071611375	0.6006372687927439	0.9932734115731762	ENSG00000182816
252.37377565364795	0.21776448795380152	0.4162527838753036	0.5231544301672154	0.6008667903376168	0.9932734115731762	ENSG00000160182
12828.387028221394	-0.08017387226915913	0.15630486654157108	-0.5129326683365676	0.6079984206465816	0.9932734115731762	ENSG00000160216
2318.2911973338855	0.15677195936953386	0.30931212607300657	0.5068406510921307	0.6122666307756606	0.9932734115731762	ENSG00000160233
71.03434952336339	0.284034705969457	0.5605373675172143	0.5067185926025426	0.6123522830867225	0.9932734115731762	ENSG00000206102
24117.558684725995	-0.07587466248801232	0.1516447809480118	-0.5003447003825627	0.6168323842658439	0.9932734115731762	ENSG00000157540
8408.336791006815	0.10241350875497798	0.21943154534161374	0.4667219045262584	0.6406988559303562	0.9932734115731762	ENSG00000171189
180.4465759843319	0.2218985272827121	0.47819813340442135	0.4640305174404523	0.6426258814027559	0.9932734115731762	ENSG00000212933
18469.849646655013	-0.08234350945079492	0.17869802337892057	-0.46079697969680095	0.6449442688587745	0.9932734115731762	ENSG00000159140
8674.811702108533	0.06728066544666612	0.15183941977205576	0.443104073683034	0.6576904587908574	0.9932734115731762	ENSG00000157601
13131.304906918567	0.08342661505679959	0.19086767022418868	0.43709138880779885	0.6620450720813116	0.9932734115731762	ENSG00000159082
10137.940763432533	0.08302703992135084	0.191267485132399	0.4340886265319897	0.6642240842471974	0.9932734115731762	ENSG00000198862
1092.278449778065	-0.10325685351029631	0.24160840217338803	-0.4273727758697522	0.6691078331909627	0.9932734115731762	ENSG00000154719
9613.826575381046	0.06935791670530263	0.16672793675854647	0.41599457207789947	0.6774139750902626	0.9932734115731762	ENSG00000160218
8469.378086248322	-0.07559406918622803	0.18185333462532077	-0.4156870114148708	0.6776390468329989	0.9932734115731762	ENSG00000159131
7065.1285618086	0.06863509009547662	0.16651576599658863	0.41218373338223563	0.6802047590005943	0.9932734115731762	ENSG00000183486
3666.978881498197	-0.07977112101197237	0.19528895396332097	-0.40847738386142884	0.6829232311786234	0.9932734115731762	ENSG00000156253
84.39760759574794	0.22104762870205322	0.5501915265663389	0.4017648728281543	0.6878570762493875	0.9932734115731762	ENSG00000186980
3391.603873997132	0.0766469281177906	0.19098310134483226	0.4013283247474322	0.6881784122559147	0.9932734115731762	ENSG00000154642
10549.383019113255	-0.06755084563377504	0.17273599175211146	-0.3910641027882328	0.6957498538075626	0.9932734115731762	ENSG00000182093
2935.114533933864	0.08235579128145787	0.21307069212052562	0.38651862657334624	0.6991126104061536	0.9932734115731762	ENSG00000142207
73.61035600673681	0.23797425799636837	0.6352139736656899	0.3746363711476113	0.7079309195698416	0.9932734115731762	ENSG00000206105
1458.4254123901587	0.09667949807747198	0.25930722473181383	0.37283765686614356	0.7092692742048348	0.9932734115731762	ENSG00000155304
387.68095082144123	0.1049979886591824	0.28488468340145623	0.36856312317507234	0.712453386765749	0.9932734115731762	ENSG00000156282
173.59691421728897	-0.14197573686982048	0.3930796300257576	-0.36118823267569766	0.7179587382001239	0.9932734115731762	ENSG00000186970
992.8126751844604	-0.10883714285229912	0.3110627734182151	-0.3498880359623447	0.7264227261436692	0.9932734115731762	ENSG00000160207
6113.708897148878	0.05862075728096406	0.16770606813676683	0.3495446404071554	0.7266804634540189	0.9932734115731762	ENSG00000159256
5277.214287699335	0.05348362424788948	0.1588805915899773	0.33662780149959737	0.7363974956101226	0.9932734115731762	ENSG00000159110
2760.8070152401415	-0.07569164384267689	0.22917069658167596	-0.33028500140593037	0.7411846248001088	0.9932734115731762	ENSG00000183844
3810.5620550937715	-0.06558545742398605	0.2036188421120051	-0.32209915714926474	0.7473775767828551	0.9932734115731762	ENSG00000142197
95.37256615234244	-0.1895474253538098	0.5982212939619334	-0.31685168560026433	0.7513561437484858	0.9932734115731762	ENSG00000244624
4732.499114708827	-0.05830986560962627	0.18500856958213907	-0.31517386325036245	0.7526296491250035	0.9932734115731762	ENSG00000160185
3272.3911576029486	-0.06755216600224118	0.21533136874941108	-0.3137126113792277	0.7537393214918404	0.9932734115731762	ENSG00000280071
13920.598122544201	-0.04610793098316741	0.15038736622630375	-0.3065944443350643	0.7591520828957965	0.9932734115731762	ENSG00000160209
20764.685099082246	-0.0512982034994856	0.16767894574314024	-0.305931095118328	0.7596571098296782	0.9932734115731762	ENSG00000141956
1832.5214923670196	0.05926948603309791	0.2114165392080967	0.2803446043299343	0.779213132869835	0.9932734115731762	ENSG00000278961
7984.904412028408	-0.04601869259803802	0.16434147430296672	-0.28001874020675793	0.779463127203671	0.9932734115731762	ENSG00000157578
3911.7630051554033	0.052585287978031546	0.19191393895198197	0.2740045265351398	0.7840811430684526	0.9932734115731762	ENSG00000160190
853.8309372682052	0.06260549827765731	0.23629499749242783	0.26494635494627233	0.7910507878431028	0.9932734115731762	ENSG00000221837
202.79903851344432	0.10239599100328281	0.38734857923424537	0.2643510173851956	0.7915094517644137	0.9932734115731762	ENSG00000184351
1640.2567959478404	0.07657764078985271	0.2897989056284515	0.2642440647723915	0.7915918585610675	0.9932734115731762	ENSG00000188992
6221.8958089246335	0.04242876296960763	0.16474386239412173	0.2575438159153026	0.7967589954848607	0.9932734115731762	ENSG00000156273
197.53829431591612	0.1108631229495502	0.44638751845165964	0.24835623391552294	0.8038587931611241	0.9932734115731762	ENSG00000186977
1124.8467897006865	0.054966016063999104	0.2254533885392096	0.2438021287688019	0.8073840715546232	0.9932734115731762	ENSG00000160256
3510.9576309678278	0.04656855910845538	0.192641103311329	0.2417373982394376	0.808983649203267	0.9932734115731762	ENSG00000159079
6022.8757416119515	0.03849952325936123	0.1628313200713555	0.23643807126595834	0.8130927568938704	0.9932734115731762	ENSG00000156304
402.07318308423237	-0.07933364534129791	0.340354033454804	-0.23309153864290175	0.8156903251506904	0.9932734115731762	ENSG00000243489
78.79511942057303	-0.11948630852640739	0.520938017205412	-0.2293676110785605	0.8185832077680977	0.9932734115731762	ENSG00000206104
1406.8939567816346	0.054499078408294245	0.2427904063864403	0.2244696535560393	0.8223918774087333	0.9932734115731762	ENSG00000184221
2781.9098291828177	-0.043178520406670855	0.2044974310697729	-0.21114456147832336	0.8327744689381912	0.9932734115731762	ENSG00000243927
1407.6910729668796	-0.05010283996584193	0.23898118662455262	-0.20965181683759548	0.8339394342669554	0.9932734115731762	ENSG00000183067
1132.8287788100458	-0.049723808136000525	0.2483705535670611	-0.20020009385925408	0.8413240937705335	0.9932734115731762	ENSG00000170262
226.8644173033233	-0.07732327584099488	0.3918731356308055	-0.19731711314307412	0.8435793882484801	0.9932734115731762	ENSG00000274749
270.7115798230461	0.06465082441700763	0.33499581414254187	0.19298994700124367	0.846966841222099	0.9932734115731762	ENSG00000274559
6197.80502554405	-0.03833504009005176	0.20096472326167944	-0.19075507117801505	0.848717490234618	0.9932734115731762	ENSG00000173638
11744.290268890509	-0.0289576243657546	0.15779372667318886	-0.18351568833740503	0.8543934102910661	0.9932734115731762	ENSG00000160255
9921.490296950094	0.030455282172534397	0.1720235084696515	0.1770413965130082	0.8594758734202278	0.9932734115731762	ENSG00000177398
3281.2990235857737	0.03978480221629227	0.229828989314019	0.17310610961236775	0.8625680226771153	0.9932734115731762	ENSG00000274391
231.4991299748255	-0.07497246241778183	0.43668129162832814	-0.17168691183956886	0.8636836758634279	0.9932734115731762	ENSG00000187766
203.25619291449578	-0.06569275547893427	0.38824447116702265	-0.16920461296324107	0.865635701489825	0.9932734115731762	ENSG00000183640
6513.35477711561	-0.027086921413184913	0.17061710536596067	-0.15875853335505566	0.8738591199663637	0.9932734115731762	ENSG00000160199
10697.022064079556	-0.023627143315123993	0.15917289634304319	-0.14843697550243543	0.881997921044245	0.9932734115731762	ENSG00000142185
3643.3019496441893	0.027569027251343685	0.19329918363660725	0.14262360933283644	0.8865874505483947	0.9932734115731762	ENSG00000160193
2681.886780890831	0.02893007011610219	0.21385089487048134	0.1352815013171849	0.8923893104294078	0.9932734115731762	ENSG00000241837
5236.4973646426215	-0.03474308682065572	0.2659742129936456	-0.1306257716851888	0.8960713545497332	0.9932734115731762	ENSG00000154654
2455.0028326303845	-0.031030679939549163	0.2377191101431392	-0.1305350668731028	0.8961431121255063	0.9932734115731762	ENSG00000183421
333.74211743019066	-0.06235821912242071	0.48086227590290836	-0.12967999830165833	0.8968196079657332	0.9932734115731762	ENSG00000182591
3239.1384345891142	-0.02678810408676229	0.2081251138916402	-0.12871154079324346	0.8975859031425015	0.9932734115731762	ENSG00000198743
4094.0035352694545	-0.021576376521093347	0.17026697494213627	-0.1267208542844312	0.8991613395687448	0.9932734115731762	ENSG00000275464
4308.680986852677	0.02997021355650869	0.2510031507955979	0.11940174241443949	0.9049570809247897	0.9932734115731762	ENSG00000142156
431.4024152403631	-0.03948846525209081	0.3433794011127114	-0.11499951693121233	0.9084455049372491	0.9932734115731762	ENSG00000188155
9234.629763015068	-0.01826667606729283	0.1658090870523913	-0.11016691782110254	0.9122769982923835	0.9932734115731762	ENSG00000160179
1274.4982474243957	0.03329632785591721	0.30597488740120626	0.10882045954398134	0.9133448958172228	0.9932734115731762	ENSG00000215454
10252.360743086054	-0.022770716327381802	0.21169291802047407	-0.10756484695052251	0.9143408832223766	0.9932734115731762	ENSG00000157617
25486.625299443374	0.0155715828384156	0.15884882696267466	0.09802768541737181	0.9219103094522847	0.9932734115731762	ENSG00000205726
266.49221476460934	-0.04128072737706547	0.45540123605047517	-0.09064693748984479	0.9277731347038939	0.9932734115731762	ENSG00000221864
1659.3055118624611	0.018915522042407068	0.21337684815657668	0.08864842744573109	0.9293613200199287	0.9932734115731762	ENSG00000159228
2350.651669542776	0.019308119797408565	0.22620261734272518	0.08535763212745835	0.9319770748494284	0.9932734115731762	ENSG00000159259
196.4734985473647	-0.029512398034061714	0.35391481196291547	-0.08338842296646837	0.9335426935850314	0.9932734115731762	ENSG00000240432
6677.983372500092	-0.014954332111862489	0.21784936811136468	-0.0686452856921661	0.9452719710896121	0.9932734115731762	ENSG00000274276
5027.144743998864	-0.012156639160436437	0.20309197038946508	-0.05985780302945465	0.9522688879034313	0.9932734115731762	ENSG00000154645
5393.735868706812	-0.00983072501473809	0.16796752254782246	-0.058527534761603446	0.9533284305133237	0.9932734115731762	ENSG00000185808
6930.4887270068875	0.010040285699216871	0.18984540667063354	0.052886640110476606	0.9578222291466741	0.9932734115731762	ENSG00000159086
7102.982088725457	0.008797284624066757	0.16941403786380413	0.051927719420388874	0.9585862871628806	0.9932734115731762	ENSG00000159147
2924.844410758612	0.011396844606801137	0.2590342345250328	0.04399744546391128	0.964906440121873	0.9932734115731762	ENSG00000277117
306.67235988484106	0.019255713428868296	0.4437513302377206	0.043393026942708836	0.965388236161024	0.9932734115731762	ENSG00000186971
229.17495486030552	-0.020262466706403047	0.5223336717227626	-0.03879218936733164	0.9690560721308675	0.9932734115731762	ENSG00000212938
6078.649159607617	-0.007353654261434301	0.20049037363436178	-0.03667834085064505	0.9707414785179564	0.9932734115731762	ENSG00000156256
